#Table1
oh_p50,sfr_tot_p50
-9999,0.7004307
-9999,-0.8837621
-9999,-1.24903
8.756032,0.6672071
-9999,-0.7161276
-9999,-0.6954432
9.128228,0.6680869
9.005744,0.2962879
-9999,-9999
-9999,-1.399883
-9999,-9999
-9999,0.3413032
-9999,0.4067969
-9999,-1.112935
-9999,0.2385262
-9999,-1.127586
-9999,-1.184237
-9999,-0.1849127
-9999,-1.668348
8.746964,0.2236472
-9999,-1.038374
-9999,-0.1271305
-9999,-9999
-9999,-1.281662
-9999,-1.198886
8.931827,-0.07177595
-9999,-9999
-9999,0.4729628
8.770549,-0.02911274
-9999,-0.5135842
9.10801,0.4116454
-9999,-1.178794
8.735383,-0.3960386
-9999,-2.308421
-9999,-9999
-9999,-1.475543
9.013013,0.249591
-9999,-0.229879
-9999,-0.1688196
-9999,-0.4245892
-9999,-1.215106
-9999,-0.6443572
-9999,-1.118162
-9999,-0.7278363
-9999,-0.3006312
9.010571,0.4446857
-9999,-1.353197
-9999,-0.664782
-9999,-0.7626939
8.723522,-0.3933538
-9999,-1.605863
-9999,-1.244102
-9999,-9999
-9999,-1.197425
-9999,0.2245992
-9999,-9999
-9999,-0.9635581
-9999,-1.124576
-9999,-1.482999
8.945734,0.1109756
9.105573,0.9586195
-9999,-9999
-9999,-1.31457
-9999,0.6468526
-9999,-9999
-9999,-1.227447
-9999,-0.7967337
8.548603,-1.418259
8.16613,-0.9394096
-9999,0.1621947
-9999,0.5959349
9.055655,-0.01958213
-9999,1.207975
-9999,0.81552
-9999,-3.805252
-9999,-9999
-9999,-1.208631
8.8721,0.1692818
8.867747,-0.896417
-9999,-0.7383687
-9999,-1.104539
-9999,-1.453454
-9999,0.0665332
-9999,-0.7824998
-9999,-0.2805185
-9999,-9999
8.990515,0.4117402
-9999,-9999
-9999,-1.30827
-9999,-1.318566
-9999,-1.019817
-9999,-0.7014631
-9999,-0.7050443
-9999,-1.13858
-9999,0.3466146
-9999,-0.8106811
-9999,-1.019256
-9999,-0.5878285
8.945069,0.333046
-9999,0.3872946
-9999,-0.1427599
-9999,0.496883
9.071273,0.608111
-9999,-1.387126
-9999,-0.6434907
-9999,-4.921749
-9999,1.068857
-9999,-0.01217738
9.093682,0.9791244
-9999,-1.461862
-9999,-0.9378135
-9999,-0.8108495
8.436431,-0.9283046
-9999,0.2132699
-9999,-9999
8.949401,0.6863543
8.992393,0.3525821
-9999,-3.303155
-9999,-9999
-9999,-3.349226
9.042815,0.5550573
9.132027,0.7143189
-9999,0.4717969
8.847231,0.4952703
8.989044,0.3416518
8.266152,-0.6380504
-9999,0.1351149
-9999,0.7804312
-9999,-9999
8.715869,-0.732618
8.864602,-0.9084072
-9999,-0.6528496
-9999,1.218921
-9999,-0.5956253
-9999,-0.7893668
-9999,-9999
-9999,-3.678344
-9999,-1.22915
-9999,-1.010083
-9999,-1.411875
-9999,0.5798819
9.191292,0.7444607
-9999,-0.950538
-9999,0.1080027
-9999,-0.5109211
-9999,-1.019014
-9999,-1.046253
-9999,-0.8703412
-9999,-9999
9.110697,0.8365729
-9999,0.2868318
-9999,-1.282175
-9999,-0.7792389
8.682051,0.09607244
-9999,-1.307636
9.01593,0.6956183
-9999,-1.411714
-9999,-9999
-9999,-1.231762
-9999,-1.09577
-9999,-9999
-9999,-0.4207782
-9999,-1.157078
-9999,0.399488
-9999,0.289347
-9999,-0.3914038
8.947066,-0.426143
-9999,-1.23047
-9999,0.1340944
-9999,-9999
-9999,-0.775227
-9999,0.7764486
-9999,-9999
8.676435,-0.6439491
-9999,-1.784157
-9999,-1.345038
-9999,-9999
-9999,-1.489082
-9999,-1.268187
-9999,-0.852849
-9999,-3.644002
-9999,-0.9550767
9.128012,0.6954355
-9999,-0.04645664
-9999,-2.221309
-9999,-0.5532629
-9999,-3.740749
-9999,-0.6599157
-9999,-9999
-9999,-3.339671
-9999,-1.180218
8.995043,0.6004869
9.050135,1.002427
-9999,-9999
-9999,0.1364628
-9999,-0.9797256
-9999,0.04182908
9.007734,0.5257247
-9999,-1.10994
8.666763,-0.5075875
-9999,-1.291503
-9999,-0.1483024
-9999,-9999
-9999,-3.621314
-9999,-0.08968507
8.671961,0.3418493
-9999,-1.33113
-9999,0.05129158
-9999,-1.281178
8.943323,-0.3076742
-9999,-1.092891
-9999,0.1426383
-9999,-9999
9.048209,0.1505603
-9999,0.4157061
-9999,-1.720441
8.813803,0.4918527
-9999,1.309962
-9999,0.4894958
-9999,-1.068186
-9999,-0.9822069
9.149066,1.039707
-9999,-1.45508
8.878631,-0.6417208
-9999,-0.1354512
-9999,-9999
-9999,-0.663789
-9999,-0.5804235
-9999,0.1924752
-9999,-1.174905
8.807484,0.2685921
-9999,0.3082296
-9999,-0.6913894
-9999,-1.214199
-9999,0.6985716
-9999,-1.198825
-9999,-1.23631
9.104669,0.556022
-9999,-0.3954883
-9999,-9999
-9999,-9999
9.07003,0.6669458
-9999,-1.061536
-9999,-1.254074
9.145033,0.7471037
-9999,-1.139069
-9999,-0.6970369
9.018394,0.4610372
-9999,-9999
8.822942,0.1073924
-9999,-4.111328
-9999,-0.369168
-9999,-1.353277
-9999,-1.0889
8.681762,0.136872
-9999,-9999
-9999,-0.2526216
9.065743,0.6209459
-9999,-1.163964
-9999,-0.9765157
-9999,-1.622821
-9999,-1.427102
-9999,-0.7886421
-9999,-3.59907
-9999,0.02841877
-9999,-1.093352
-9999,0.2974576
-9999,-0.2176656
-9999,-0.05682247
-9999,0.6039306
-9999,-0.7949295
-9999,0.8292243
-9999,-0.2086354
-9999,-0.9303333
-9999,0.03454411
8.924705,0.2334053
-9999,-1.378559
-9999,-1.144053
9.003275,0.3728893
-9999,-9999
-9999,-1.157487
-9999,-1.110348
8.851683,0.003852754
-9999,-1.378826
-9999,-1.155737
-9999,-1.530932
-9999,-1.179947
-9999,-1.404775
-9999,-9999
-9999,-0.5636188
-9999,-1.187846
-9999,-1.348176
-9999,-1.296352
-9999,-1.504576
9.281444,-4.678183
-9999,-0.2310797
-9999,-0.2297339
-9999,-0.5563492
9.050329,0.3654669
-9999,-1.002582
-9999,-0.07059322
-9999,-0.6607743
-9999,-4.866549
-9999,-0.7040193
-9999,0.1003659
-9999,-1.595202
-9999,-9999
-9999,-1.555822
9.104653,0.605198
-9999,1.193032
-9999,-9999
-9999,-9999
-9999,-0.7989841
-9999,-9999
9.096242,0.09143385
-9999,0.02587222
8.818579,-0.1936196
-9999,-9999
-9999,0.3118273
-9999,0.3038906
-9999,-1.389143
9.082573,0.09810418
8.650869,-0.3238969
8.817189,-0.05837113
-9999,-0.2479712
-9999,-4.946999
-9999,0.3218601
-9999,-1.464512
-9999,0.4279275
-9999,0.2392494
-9999,-3.237823
-9999,-0.0758683
-9999,0.3447874
8.898937,-0.06293508
9.094631,0.7326272
-9999,-0.507205
-9999,-0.2435242
-9999,-9999
-9999,0.5407293
-9999,-1.004359
-9999,-0.6181434
-9999,-9999
9.041775,0.6975232
8.665658,0.04730355
-9999,-1.005624
8.689975,0.3764368
8.988394,0.598247
8.800679,0.1528601
-9999,0.4469428
-9999,0.2831096
9.047376,0.5350458
8.94252,0.3672743
-9999,-1.494385
-9999,-0.8651903
-9999,-9999
-9999,-3.459512
-9999,-0.2930491
8.697971,-0.2826152
-9999,-9999
-9999,-9999
-9999,-0.7963278
-9999,-1.73669
-9999,-1.514366
-9999,0.2447877
-9999,-0.8260859
-9999,-0.9671218
-9999,-1.475717
-9999,-1.380452
-9999,0.9572796
-9999,-1.378018
-9999,-0.5647921
-9999,-0.9236917
-9999,-1.04771
-9999,-1.283287
-9999,-9999
-9999,-9999
-9999,-9999
-9999,0.007622498
-9999,-0.8385455
-9999,-1.145041
-9999,-1.101293
8.387534,-1.13625
-9999,-1.280662
-9999,-1.208553
-9999,-9999
8.989753,-0.08369549
-9999,-1.488947
-9999,0.3908343
-9999,-1.567032
-9999,0.7895153
-9999,-0.4287799
-9999,-4.908498
-9999,-9999
-9999,-0.7081301
9.085925,0.6535184
-9999,-1.077578
9.04984,0.2163948
-9999,-0.7374933
-9999,-1.483171
-9999,-1.905529
8.806078,-0.1428739
8.96686,0.8296775
-9999,-9999
9.007318,1.08855
-9999,-0.1077802
-9999,-1.334829
-9999,-1.334183
-9999,-9999
-9999,-1.27257
-9999,-1.248703
-9999,-1.446537
-9999,-1.474531
-9999,-0.8647697
-9999,-1.059697
-9999,-9999
-9999,-0.8858532
-9999,0.718765
-9999,-1.045612
-9999,-0.8993714
8.728235,0.1193593
-9999,0.206514
-9999,-0.6687024
8.658871,-0.1358975
8.873452,-0.04750665
-9999,-1.340981
-9999,-0.1484357
-9999,0.7205011
-9999,0.03050991
-9999,0.1706978
-9999,-0.5959391
-9999,-1.322477
-9999,-0.6077628
9.019672,0.01238537
-9999,-0.8713723
-9999,-1.085198
-9999,-0.8250515
8.71997,0.03203674
-9999,-1.025481
-9999,-0.7125823
-9999,0.125225
-9999,-0.4536119
8.582136,-0.7865267
-9999,-1.222709
-9999,-1.096315
-9999,-1.665406
-9999,-9999
8.860154,0.1686421
8.985129,0.01422024
9.040452,0.4415558
9.089426,0.4246423
-9999,-1.213039
-9999,0.2388038
-9999,0.1003167
-9999,-1.284575
9.095643,0.6244086
-9999,-1.447739
8.927171,0.5355815
-9999,-0.7398177
8.849283,0.3671799
-9999,-0.93635
-9999,-1.114565
8.691298,-0.1120181
8.870506,0.1478516
-9999,-9999
-9999,-9999
9.0092,0.483418
-9999,-1.193356
-9999,-1.163885
-9999,-1.041589
-9999,-0.8627626
-9999,-1.34491
-9999,-0.552914
9.109772,0.2091
-9999,0.7778888
8.792674,-0.3152586
8.847997,0.2359551
-9999,-1.989312
-9999,-0.1289495
-9999,-0.8076567
-9999,-9999
-9999,-1.266608
-9999,-1.653596
-9999,-1.193787
-9999,-0.4191424
-9999,0.07127897
-9999,-0.9452597
-9999,-9999
-9999,-1.711843
-9999,0.1573376
8.971472,0.5338048
-9999,-1.283905
-9999,-3.955264
-9999,-0.8337744
-9999,-1.118447
-9999,-1.127929
-9999,-3.353391
-9999,0.4594877
8.548115,-0.4776785
-9999,-4.072839
-9999,-9999
8.911159,0.03328138
-9999,0.2102263
-9999,-9999
-9999,-3.575505
-9999,-0.5523073
-9999,1.198971
8.86547,-0.06362444
-9999,-3.344482
9.050522,0.7147529
-9999,-0.2688985
-9999,-0.6185405
8.589435,0.1220238
9.139318,0.4419411
8.989687,-0.2126141
-9999,-9999
-9999,0.2521423
-9999,-9999
8.723423,0.3136647
-9999,-0.6227343
-9999,0.6367673
-9999,-0.8954436
-9999,-1.706176
-9999,-0.5639688
9.006386,0.6026748
-9999,-1.459811
-9999,-1.312009
-9999,-3.447806
-9999,0.2524762
-9999,-3.956503
-9999,0.450465
-9999,-1.600802
-9999,0.7557477
-9999,-3.270536
-9999,-9999
8.541704,-0.3808168
-9999,-9999
-9999,-0.5982679
-9999,0.1575738
-9999,0.4312374
-9999,-9999
-9999,-1.028186
-9999,-9999
-9999,-1.144692
-9999,0.1654849
8.573934,-0.06610622
-9999,0.5313599
8.477885,-0.3513157
-9999,-9999
-9999,-1.258254
-9999,-3.167276
-9999,-0.2833995
8.993757,0.3060947
-9999,-1.646722
-9999,0.3533479
-9999,-0.4902221
-9999,-1.081969
8.974549,-0.05977539
8.244156,-0.6703069
8.186965,-0.7784231
-9999,-0.4619445
-9999,-0.2412651
-9999,-9999
-9999,-1.339257
-9999,0.3166447
-9999,-9999
-9999,-1.196151
-9999,-4.123115
-9999,-1.029628
8.659214,0.3412181
-9999,-0.7835643
-9999,-3.801667
8.570828,-0.06604005
-9999,-1.64725
-9999,0.4609466
-9999,-1.741658
-9999,-9999
9.08278,0.3756608
9.105216,0.03373301
-9999,-1.371442
-9999,-9999
-9999,-0.8275455
-9999,-1.07111
8.662872,-1.3598
-9999,1.350167
-9999,-9999
8.315628,-0.3642004
-9999,-1.0258
9.008329,0.7219482
-9999,-1.135624
-9999,-1.341103
-9999,-9999
-9999,0.8846353
-9999,0.4087902
-9999,-0.1638484
9.154341,1.203933
-9999,0.5403302
-9999,0.2656995
-9999,0.4822989
8.926538,0.5409796
-9999,-9999
-9999,-0.9077942
8.968643,0.5432678
-9999,0.1957642
8.975162,0.1903746
-9999,-0.8953727
-9999,-1.045608
-9999,-0.2478476
-9999,-1.209002
-9999,-0.2555541
-9999,0.787457
8.945606,-0.2379139
-9999,-0.5683668
-9999,-0.8119962
-9999,-4.406297
-9999,-1.885288
9.058705,0.2342594
-9999,-0.3625104
-9999,-1.860502
-9999,-1.286693
-9999,-0.1314564
-9999,-2.667515
-9999,-9999
-9999,-9999
-9999,-1.263974
-9999,0.6025019
8.875788,-0.153777
-9999,-9999
-9999,-1.391368
-9999,-0.7184396
9.090885,0.7215118
9.087432,0.7958857
-9999,0.1968269
-9999,-1.694987
-9999,-1.082441
-9999,-1.074902
-9999,-1.055537
-9999,-0.86918
8.36374,-0.7681158
-9999,-0.5053478
-9999,-9999
8.877041,0.7612467
-9999,-9999
-9999,-0.8304826
8.785259,-0.2246752
-9999,-9999
-9999,0.3195399
-9999,-0.226429
-9999,0.3403617
-9999,-9999
-9999,-0.9629055
-9999,-1.281766
-9999,-9999
8.938905,0.385065
-9999,-1.110457
8.705483,-0.3956917
-9999,-9999
-9999,-0.624652
-9999,-9999
-9999,-9999
9.07347,0.3170094
-9999,-1.184265
-9999,0.5363904
9.001464,1.280604
-9999,-0.9149477
8.994098,0.155065
9.07737,0.5482761
-9999,-9999
-9999,0.9122633
-9999,-0.2965016
-9999,-1.141914
-9999,-9999
-9999,-1.253427
-9999,-0.4967095
-9999,0.4211969
-9999,0.4705733
-9999,-1.380893
-9999,-9999
-9999,-9999
8.250443,-0.6596995
-9999,-0.918919
9.068866,0.257311
9.052112,0.2960291
8.796858,-0.3506613
-9999,-0.2208047
-9999,-0.67966
-9999,1.146107
-9999,-9999
8.891672,-0.6223986
-9999,-1.343078
-9999,-9999
-9999,-1.561336
9.048944,0.5420794
-9999,-0.1892424
9.109967,0.07192989
-9999,-1.657037
-9999,-1.381222
-9999,-0.3318727
-9999,-0.3426241
-9999,-9999
8.9187,0.1909759
8.849839,-1.033781
-9999,0.1269346
-9999,-1.04296
-9999,-1.440844
9.119849,-0.1981542
8.872718,0.807048
-9999,-9999
-9999,-1.383036
-9999,0.6898721
-9999,-9999
-9999,0.366491
-9999,0.08913118
-9999,0.5409299
-9999,0.2997102
-9999,-0.05822701
-9999,0.04673799
-9999,-0.217808
9.13,0.7831059
-9999,0.4911755
-9999,-1.455224
-9999,-0.4091007
-9999,-1.359708
8.902779,0.6659829
8.94976,0.5163245
-9999,-1.170646
-9999,-0.1634871
-9999,-0.8624396
-9999,-0.8977171
9.076135,0.5456213
-9999,0.01090874
8.786865,0.3160662
-9999,-1.371114
-9999,-0.1447465
-9999,-9999
8.938314,0.6385455
-9999,0.133094
-9999,-0.6409888
-9999,-9999
-9999,-0.321269
8.86462,0.5699778
-9999,0.6598824
-9999,-1.068035
-9999,-9999
-9999,-0.5636044
-9999,-0.3168682
9.277707,0.7456077
-9999,-0.5171338
-9999,-0.6956874
8.994123,0.7422414
-9999,-1.004389
-9999,-1.020022
-9999,-0.8189833
9.108919,-1.201187
-9999,-0.8677326
-9999,-1.123446
9.189998,1.655767
-9999,-3.604336
8.879889,-0.1437135
-9999,0.2673351
-9999,-1.100856
-9999,-0.3394939
8.847454,1.165411
8.370178,-0.3064237
-9999,-9999
-9999,-1.10591
-9999,-1.032363
-9999,-0.315726
-9999,-4.729674
8.836222,-0.1239933
9.174193,0.6126537
9.01148,0.4844403
-9999,-0.7324376
8.682666,0.1192224
-9999,-9999
-9999,-2.079772
-9999,-2.905501
-9999,-1.24661
-9999,-1.356817
-9999,0.3793958
8.860897,-1.366524
9.187592,0.9012196
-9999,1.181781
9.110143,0.4707202
-9999,-0.772739
-9999,-9999
-9999,-9999
-9999,-1.137842
-9999,-1.371027
-9999,-2.82863
-9999,-1.545845
-9999,-1.522171
-9999,-0.5841964
-9999,-1.488691
-9999,-1.093661
-9999,-1.478363
8.986387,0.4994759
-9999,-1.248412
-9999,-0.2522126
-9999,-0.8639229
-9999,-1.215286
-9999,-0.4514397
9.109999,1.494849
-9999,-1.547871
-9999,0.7048225
-9999,-1.041357
-9999,-0.9228484
8.942843,0.2759495
9.127087,1.087402
-9999,-4.15296
-9999,0.4875574
-9999,-0.9743643
-9999,-0.9789222
-9999,-0.4539976
-9999,-0.6608474
-9999,-0.6403028
-9999,-1.412803
-9999,-9999
-9999,-0.4103113
-9999,-1.032859
-9999,-1.075429
-9999,-3.927858
-9999,-1.209068
-9999,-2.806105
-9999,0.3940615
-9999,-4.544284
8.968182,0.7923079
-9999,-1.036534
-9999,-2.86605
-9999,-1.095762
-9999,-9999
-9999,0.6490354
-9999,-0.06007435
-9999,-9999
-9999,0.235708
-9999,-1.033273
-9999,-1.291593
8.850499,0.7059873
-9999,-4.069874
-9999,-0.4697418
-9999,-1.311125
-9999,-0.7721295
-9999,-0.6338261
-9999,-0.5954091
-9999,-0.02726557
-9999,-1.273633
-9999,-0.8162242
-9999,-2.747672
-9999,0.2039171
-9999,-1.386138
-9999,-1.310626
-9999,-1.277421
7.991602,-1.840033
-9999,-1.605704
-9999,0.4154378
-9999,-1.11202
-9999,0.7037143
-9999,-1.327733
-9999,0.497909
9.008083,-0.1470502
-9999,0.6116604
-9999,-0.9446563
-9999,-1.306192
-9999,-0.843734
9.202399,1.444829
-9999,-9999
-9999,-1.058925
8.546732,0.1193077
-9999,-9999
-9999,-0.7135007
-9999,1.271884
-9999,-9999
9.056259,0.4146116
9.003436,0.6032212
-9999,-0.6925572
-9999,-9999
8.995234,0.5994397
-9999,-9999
-9999,-3.268152
-9999,0.7418687
-9999,-0.2568474
-9999,0.6711702
-9999,-1.148137
-9999,-9999
-9999,-1.096242
-9999,0.8404462
-9999,0.5372878
9.060891,0.2871086
-9999,-9999
-9999,-0.5541021
-9999,-0.8160763
-9999,0.2619399
-9999,-0.2243449
-9999,-9999
-9999,-0.9291651
8.737865,0.8018563
-9999,0.187008
-9999,0.8297548
-9999,-0.08197302
-9999,-1.254913
-9999,-0.1967214
-9999,-0.117529
-9999,-1.363258
-9999,-1.26085
-9999,-9999
-9999,-9999
-9999,-0.09132726
-9999,-2.615534
-9999,-1.648207
-9999,0.4684716
-9999,-9999
-9999,-0.5244782
-9999,-1.52279
-9999,-2.818779
-9999,-1.170088
-9999,-0.302239
-9999,-4.140109
-9999,0.7489339
-9999,-1.249022
-9999,-0.3589594
-9999,0.7888677
-9999,0.2864085
-9999,-0.7358156
-9999,0.2364122
-9999,-9999
-9999,0.02262841
-9999,0.3196669
8.440114,0.09910171
8.961339,-0.5358534
-9999,-1.334839
8.721637,-0.4735987
-9999,-0.3466442
8.862162,-0.2451389
-9999,-4.96102
9.025249,0.3000002
8.823851,0.02836549
-9999,-1.12916
-9999,-1.597897
-9999,-1.631379
-9999,-1.162961
-9999,-9999
-9999,0.624552
-9999,-4.938874
8.830892,0.2241199
-9999,-1.202364
-9999,-0.4173481
-9999,0.3003992
-9999,-1.35121
-9999,0.3706045
-9999,-9999
-9999,-1.149964
-9999,-9999
-9999,-1.064847
-9999,0.403436
9.073426,0.8332669
-9999,-1.115191
8.964862,0.1860601
-9999,0.143898
-9999,-9999
8.87035,0.5010574
-9999,-3.956481
-9999,0.03080499
-9999,-1.007095
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.221929
-9999,-0.6351364
8.452544,-0.2404321
-9999,-9999
-9999,0.229643
-9999,-1.319197
-9999,-9999
8.807071,-0.3659638
-9999,0.2068657
-9999,-1.031719
-9999,-1.278411
-9999,-1.356791
-9999,-9999
-9999,-0.8552979
-9999,-0.6803805
8.871922,-0.1067856
-9999,-1.596634
-9999,-0.8778288
-9999,-1.600653
-9999,-1.41263
-9999,-1.791445
-9999,-0.6446158
-9999,0.6850576
-9999,-1.542959
-9999,-0.8344435
-9999,-9999
-9999,-1.362213
-9999,-1.224359
-9999,0.1233121
-9999,-9999
8.885304,-0.5319337
-9999,-1.588118
8.825745,-0.1086854
-9999,-0.8665668
-9999,-1.708424
-9999,0.2613976
-9999,-2.201015
-9999,-1.310683
-9999,-9999
-9999,-1.459095
-9999,0.1066732
-9999,-0.6486046
8.925328,0.4137428
-9999,0.2549542
-9999,-0.8489642
-9999,-1.290451
-9999,-0.810397
-9999,-0.55961
-9999,-1.205877
-9999,-1.002764
-9999,-1.115435
-9999,-0.9975601
-9999,-9999
-9999,-0.6688747
-9999,-0.7780445
-9999,-1.23171
-9999,-1.16518
-9999,-0.767437
-9999,-1.360416
-9999,-0.9731515
-9999,-1.4515
-9999,-1.347025
-9999,-9999
-9999,-1.287677
8.64045,-0.2647238
-9999,-1.066354
8.915321,0.2385578
-9999,-0.3259209
9.049707,0.1064633
-9999,0.4308385
8.990006,0.6573411
-9999,0.1658155
-9999,-9999
-9999,-1.170631
-9999,-1.447243
-9999,0.5283695
9.050785,0.8118034
8.820622,-0.205308
8.844571,-0.6929514
-9999,-1.375569
-9999,-1.404288
-9999,-9999
-9999,0.175971
9.03887,0.7347292
-9999,1.117195
-9999,-0.5671473
9.05051,0.05315807
9.116042,-0.2099768
-9999,-9999
-9999,-0.06020052
8.58827,-0.5237499
-9999,-0.504213
-9999,-9999
-9999,-1.319598
-9999,-0.5415337
9.008453,0.4279745
-9999,-9999
-9999,-3.146017
-9999,-2.668218
9.080636,0.3009742
8.930869,-0.08636349
9.068311,0.3998618
-9999,-0.8051623
9.012934,-0.1113043
-9999,-0.9367666
-9999,0.4738565
8.911026,0.1729316
-9999,-1.247745
-9999,-9999
9.042723,0.2198299
-9999,-9999
-9999,-0.001785663
9.128114,0.9545315
-9999,-0.7963755
-9999,-1.130063
-9999,-1.196098
-9999,-0.2066432
8.834348,-0.1863247
-9999,-9999
-9999,-0.1250289
9.052691,0.7835444
-9999,-9999
-9999,-1.311608
-9999,1.051979
-9999,-1.343979
-9999,-9999
-9999,0.5033237
9.009876,0.4674638
9.046187,0.1177914
-9999,-3.149519
-9999,-0.05445679
-9999,-3.735862
8.868246,0.6693766
-9999,-9999
-9999,-0.6439607
8.902366,0.09772321
-9999,-0.350135
-9999,0.0866526
-9999,-0.3973595
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-0.04353298
-9999,-9999
-9999,-0.6090823
-9999,0.03267775
9.013435,0.6436091
8.943437,0.07955085
-9999,-1.020444
-9999,-1.686834
-9999,0.7733366
-9999,0.1314695
-9999,-9999
8.603498,-0.3328494
-9999,-1.877115
8.950748,-0.0844878
9.128504,1.128398
9.042317,0.5050633
8.714545,0.5329447
8.600353,-0.2944036
-9999,0.3731368
-9999,-9999
-9999,-0.6456262
-9999,-9999
-9999,-9999
-9999,-0.9330193
-9999,-1.625354
-9999,-1.130032
9.064765,0.3354523
-9999,-4.867849
9.017016,0.3159284
-9999,-0.6109567
8.854799,-0.08527382
9.089917,0.3156594
-9999,-9999
-9999,-9999
-9999,-1.271241
-9999,-1.399837
8.820637,-0.133378
-9999,-1.027806
-9999,-0.4336525
-9999,-3.650856
-9999,-9999
-9999,-0.3310132
-9999,-0.8113369
-9999,-3.809009
-9999,-1.239311
8.604933,-0.3383521
9.045458,1.242952
8.963394,0.2621849
-9999,-3.290979
-9999,-1.073972
-9999,0.3012514
-9999,-0.6594197
9.126239,1.078932
-9999,0.6791492
-9999,-9999
-9999,-9999
-9999,-3.871484
-9999,0.1382991
-9999,0.8512672
-9999,-1.665771
9.046597,0.1270325
-9999,-0.8831666
8.962361,0.03655752
-9999,-1.367757
-9999,-1.238672
-9999,-0.2356208
-9999,-9999
-9999,-9999
-9999,-0.9337618
-9999,-9999
-9999,-0.772576
-9999,-0.7587239
-9999,0.6289966
-9999,-0.7145514
-9999,-9999
-9999,-1.291822
-9999,0.6318226
-9999,-0.3223001
-9999,0.9469759
-9999,-0.564013
9.051151,0.7930716
9.094185,0.4343331
-9999,-9999
-9999,-9999
-9999,-0.4433524
-9999,-2.986775
-9999,-9999
-9999,-3.208066
8.354284,-0.6590048
-9999,-9999
9.178573,1.287888
8.991806,0.2631444
8.866177,-0.2587458
8.712358,0.3852485
8.927415,0.5902523
-9999,-1.198618
8.592433,-0.4372702
8.931871,0.2493213
-9999,-9999
-9999,0.1731774
8.295656,-2.491715
9.371281,0.6495265
-9999,0.3038295
-9999,0.3416689
8.735107,0.01142477
-9999,-1.256137
-9999,-0.5101226
-9999,-0.375168
-9999,0.2513094
8.575964,-1.009909
8.760385,-0.2389279
8.990438,0.0891729
-9999,-1.204357
-9999,0.0202414
-9999,-0.1509983
9.137704,0.7612851
-9999,-0.0658602
9.123949,0.6772615
-9999,-9999
8.434942,-1.051754
-9999,0.4221958
-9999,-9999
8.439185,-0.06892929
8.998299,-0.07079306
-9999,-9999
-9999,1.128739
8.71521,-0.349871
-9999,-4.8978
-9999,-4.837862
-9999,-9999
-9999,0.4492407
-9999,-0.3417547
-9999,-0.6050551
-9999,-1.588405
-9999,-9999
-9999,0.07110659
-9999,0.3609602
-9999,-9999
-9999,-0.1329691
-9999,-1.334694
-9999,-0.3335567
8.862597,0.1343874
-9999,-0.319246
-9999,0.4793215
-9999,-1.045113
-9999,-0.626274
-9999,-1.582385
-9999,-0.1119038
-9999,-9999
-9999,-3.759156
-9999,-2.580984
-9999,0.6275608
-9999,0.6294258
9.049656,0.3122749
-9999,-9999
-9999,0.3085285
-9999,-4.970459
-9999,0.1078638
-9999,-9999
-9999,-9999
8.919987,0.1226744
8.949924,0.2856785
-9999,-2.90865
-9999,-1.512257
9.089573,0.6831549
-9999,-1.113206
9.045783,0.04738735
8.208769,-0.0788404
9.011591,-0.03512566
-9999,-1.061266
-9999,-9999
-9999,0.08761248
9.049951,3.035943
8.824109,0.2237165
-9999,-0.8149398
-9999,-9999
8.767938,-0.173125
9.050369,0.2872078
-9999,0.5240492
-9999,0.1811724
-9999,-3.15647
9.12822,0.206748
8.804382,0.1585471
-9999,-3.051952
-9999,-1.631237
-9999,-0.3787968
9.059185,0.06213516
-9999,-0.2731005
-9999,-0.04294457
9.00026,0.08070177
8.852263,-0.3251477
-9999,0.8102405
-9999,-0.8064495
-9999,-1.31232
-9999,-0.5458144
-9999,-9999
-9999,-9999
-9999,-9999
-9999,0.1667342
-9999,-1.348211
8.787272,-0.05131937
-9999,-0.4335887
8.89122,-0.2985674
-9999,0.7592673
-9999,-9999
-9999,-0.2797048
9.040614,-0.5696317
-9999,-1.334618
8.935915,0.7942924
-9999,-9999
8.785489,-0.6932514
-9999,-9999
-9999,-1.710889
-9999,0.5287171
-9999,-9999
-9999,-9999
-9999,0.3431802
-9999,-9999
8.771076,-1.106213
-9999,-0.7878504
8.938987,0.4938637
-9999,-1.153008
-9999,-0.2727687
-9999,-3.049689
-9999,-9999
-9999,-9999
8.868342,0.339532
-9999,-2.22013
-9999,-1.338701
-9999,-9999
-9999,-0.9805743
8.284821,-0.7058786
-9999,-9999
-9999,-9999
-9999,-9999
-9999,0.1437328
8.907803,-0.07422077
-9999,0.1967666
-9999,-0.2710595
-9999,-0.9501078
-9999,-1.46444
9.142927,0.1044891
-9999,-1.011838
-9999,-0.8157066
-9999,-0.9972005
-9999,0.2564066
-9999,-0.5514504
-9999,-9999
-9999,-0.9202818
-9999,-1.412619
-9999,-1.288131
-9999,-0.8118517
-9999,-0.9960449
-9999,-9999
-9999,-1.29803
9.247809,0.929573
-9999,0.0125284
9.049995,1.121891
-9999,-1.496215
-9999,-0.1915559
-9999,-1.004384
-9999,-1.567802
-9999,-0.7903507
-9999,-9999
9.146978,0.2505988
-9999,-1.372817
-9999,-0.5280781
-9999,-9999
-9999,0.2055964
-9999,-2.916201
-9999,-9999
9.068419,0.4744723
