#Table1
ra,dec,u,g,r,i,z
133.054387449247,11.7917525803414,22.9178,23.05667,21.82659,21.34574,20.88914
133.054389996172,11.7916754263605,24.92068,22.78228,21.55408,20.93614,20.17434
133.054438041118,11.7399678769641,26.66217,23.17429,21.75511,21.3709,21.19765
133.054444709028,11.7400007644866,24.16769,21.98999,21.47733,21.10499,21.76943
133.054457374379,11.7399739610525,24.57129,23.91517,21.86625,21.54804,21.54926
133.054457792681,11.9942679597131,24.13414,24.03957,24.10666,23.61504,20.95618
133.054485544468,11.9494614747489,24.17614,20.45518,19.26381,18.76983,18.59775
133.054496045902,11.9494721641979,23.57879,20.4776,19.30366,18.8531,18.63455
133.054638858478,11.6964141186762,23.35734,23.43678,22.67498,22.7762,22.4732
133.054666168027,11.8991077681268,22.17356,24.85109,24.47882,23.89746,22.9094
133.054862174961,11.63870251044,22.37159,22.45618,21.8731,21.23781,21.73785
133.054893126343,11.6387668889704,22.56008,22.4521,21.81737,20.99138,21.3228
133.054949632382,11.9473432315495,22.73271,22.15679,21.3422,21.23425,21.41887
133.054983928879,11.9473485447774,23.4321,21.99407,21.07085,20.79959,20.57683
133.055003557852,11.9501430849676,20.97198,18.42721,17.45334,17.09539,16.89662
133.055010759914,11.9501486842967,20.93718,18.43513,17.44674,17.09929,16.90315
133.05501136111,11.6805860917237,23.69658,23.53961,22.77798,22.29175,21.70296
133.055066673129,11.704697303686,25.98001,23.01748,22.04465,20.76397,20.00162
133.055079192999,11.7046783979446,25.74879,23.03245,22.33872,20.64957,19.83916
133.055094734597,11.7046289671384,24.18901,24.01923,21.77534,20.681,19.89339
133.055160784012,11.7952057444808,23.47577,23.04633,21.73829,20.2444,19.36928
133.055162275053,11.7952273244558,22.87545,23.81494,21.67977,20.25031,19.39583
133.055168762054,11.7952009720143,23.03054,23.07602,21.51668,20.19612,19.39536
133.055184039757,11.8427111310589,20.79013,19.79513,19.26478,18.94619,18.72037
133.055195937359,11.8427073105984,20.68203,19.81153,19.26107,18.96101,18.78546
133.055217018407,11.9526941505757,23.78898,22.22787,21.47054,21.18367,21.36269
133.055232334923,11.8427194684623,20.77465,19.77031,19.25049,18.94292,18.78643
133.055253347536,11.9527040874442,24.58273,22.22608,21.60651,21.34344,20.69491
133.055386223038,11.6598130318378,25.30845,23.45366,22.55159,22.58304,22.68231
133.055398056162,11.8776707954816,24.29682,23.43495,24.46736,23.9388,22.60866
133.055446111786,11.6213280298611,22.53631,22.49093,21.28836,21.15549,20.34265
133.055513660661,11.6214038479102,22.55814,22.71653,21.55272,20.79901,20.71247
133.055595384058,11.7385030189159,24.55468,23.28262,22.8309,24.39096,22.55046
133.055617909571,11.9653926552668,24.33424,22.43966,21.50906,20.35691,19.71812
133.055656031655,11.9654232430628,26.18478,22.79423,21.75792,20.31332,19.72404
133.055667001936,11.6806519614425,23.00933,21.78454,21.32265,20.53359,20.87738
133.046457017765,11.9735726996217,24.5325,23.31065,21.81212,21.48611,21.56518
133.046463145502,11.9638230876836,25.35036,24.62309,22.57091,22.71351,21.58219
133.046513008359,11.9734847292286,23.79514,23.30868,22.11586,21.73147,21.65281
133.046631237411,11.7289107453142,19.75369,17.03038,15.85962,15.39406,15.16108
133.046682007633,11.728874408217,19.63863,17.02429,15.85678,15.39756,15.13219
133.046707371779,11.9415495309064,24.08277,23.42284,22.17416,22.21372,21.18608
133.0467357659,11.7288275990631,20.50395,17.74604,16.47709,15.91924,15.68304
133.046886473903,11.9560145035808,24.27479,25.59234,24.25948,21.71242,22.30694
133.046899083726,11.9560455463464,24.17147,24.25573,24.67081,21.94611,21.4586
133.04691265031,11.6915403466981,24.63027,24.602,22.38645,20.9311,19.50939
133.04693217859,11.6915341800826,24.24552,24.00577,22.49809,20.86521,19.99635
133.046969937951,11.6915295530641,26.27189,24.40835,22.41995,20.95859,20.05457
133.046981995334,11.8087996319513,23.84714,24.78609,22.42369,21.52937,20.51327
133.047005386075,11.8087682944502,25.71252,24.72738,22.92725,21.78122,21.41604
133.047033953923,11.9377095242076,20.54171,19.27314,18.59071,18.17242,17.9934
133.047040935897,11.9377152729094,20.57307,19.30338,18.63269,18.24035,18.00262
133.0470803503,11.7356825239121,24.34976,22.69131,24.51206,20.90383,22.77771
133.047158015092,11.6782569004043,24.34037,23.86473,23.20747,22.6888,22.57323
133.047264004007,11.7605259956473,15.72554,14.04729,12.75412,12.55872,13.83245
133.047271105858,11.7605234941725,15.07707,14.702,12.85471,12.66121,12.83914
133.04727452259,11.7605138949738,15.56686,14.86337,12.74314,13.27218,13.51853
133.047338383016,11.8996386729644,24.20358,21.79182,20.23946,19.58949,19.08353
133.047338549516,11.8996524588004,23.81031,21.59617,20.0755,19.52634,18.99924
132.959158420469,11.7685504986996,14.97055,11.36154,13.50591,10.33444,10.5337
132.959168065064,11.7685645144587,15.10181,11.48362,10.49372,10.31372,10.86636
132.959190852339,11.7491546481921,15.89584,14.51445,15.28171,14.43493,14.01455
133.043432441828,11.8231753549698,24.82489,23.90289,22.07177,20.59293,19.75378
133.043444253219,11.7999008558083,22.63283,22.4762,21.69082,21.72435,21.15616
133.043444669694,11.8231652368093,25.20648,24.8439,22.19304,20.66511,19.88162
133.043485085512,11.7874202363117,22.6996,22.15664,21.98865,21.46631,20.966
133.043529697946,11.7874037131373,23.29183,22.63317,22.28086,21.45749,21.05892
133.043565414647,11.787441378498,22.00815,22.2297,22.36413,21.8292,21.19499
133.043600820021,11.9039624485535,25.75935,22.85294,21.66097,21.2256,20.94849
133.043600985137,11.6703750538549,22.74753,21.8412,20.92723,20.51144,20.75138
133.04360217829,11.8828145713287,19.45747,16.91816,15.62777,15.05188,14.73849
133.043604514241,11.6703919056799,22.81207,21.70656,20.87616,20.74952,21.10804
133.04361135331,11.6703554565588,24.16247,21.68955,21.03535,20.75382,20.4528
133.043618261129,11.8828171250744,19.74009,17.00437,15.71866,15.184,15.01945
133.043639644607,11.90398160529,25.8346,22.39627,21.67304,21.62297,21.41131
133.043652217449,11.9166584267992,21.60395,19.12187,17.70535,16.94659,16.52041
133.043659950195,11.916659108172,21.92189,19.13629,17.70148,16.95902,16.49769
133.043749340413,11.8722210994592,26.20957,24.17339,21.93753,20.38148,19.33337
133.043799858374,11.8722423855491,25.25997,24.01153,21.99506,20.42175,19.5023
133.043869516098,11.8253863062159,25.28168,23.21733,22.05561,21.40723,20.58153
133.043896913651,11.8253262561797,25.3897,22.98497,21.96192,21.41023,20.99725
133.043902275014,11.7195264964342,24.52402,22.82219,21.71582,21.23966,20.8233
133.043914168535,11.8253531343796,25.67293,23.36757,21.71774,21.26737,21.37481
133.04392922317,11.7371942352995,24.17229,24.27795,16.6828,24.16745,23.12347
133.043959671613,11.7195877035971,23.86919,23.0696,21.63119,20.90036,20.48073
133.044037039295,11.6417395117866,18.21239,16.96687,16.50886,16.34921,16.2858
133.044044319355,11.6417358446483,18.23913,16.96787,16.51976,16.36188,16.31171
133.044057163584,11.712974944727,24.84652,25.35415,23.11039,21.94824,21.42149
133.044094061054,11.7129506446376,25.08072,24.20297,24.32249,21.9121,21.64268
133.0442326675,11.7461808477403,21.9813,19.57154,18.33371,17.86394,17.60538
133.044237820486,11.7461792478546,21.98318,19.55783,18.35777,17.87361,17.59411
133.044241692544,11.7461738366724,24.0024,19.5766,18.35594,17.84845,17.59163
133.044455465511,11.9092956673288,24.44511,25.01358,23.4569,20.97896,19.98264
133.044480124777,11.9093234029352,25.85206,24.29935,22.93863,21.38251,20.01688
133.044658700761,11.6584122907923,23.45169,23.67033,22.35497,22.09023,21.77334
133.044699380085,11.73498945407,11.96563,10.7099,10.74259,10.88303,11.68031
133.044713756005,11.6712399669636,21.87093,22.63926,20.4478,19.83688,19.4614
133.044723487404,11.734989918524,13.7233,10.78657,10.7887,10.9853,13.24333
133.044729606489,11.6712867702831,22.09439,22.17362,20.28382,19.63614,19.20944
133.044739408582,11.734849114494,12.67792,10.96859,10.82985,10.9443,11.67519
133.044780868013,11.6712769897586,22.46467,22.76517,20.42433,19.80466,19.41026
133.044860461259,11.6234564420161,23.97761,22.90989,21.20321,20.90729,20.5803
133.044869454823,11.6234047331235,22.91987,22.74829,21.49236,20.78375,20.08018
133.044947235738,11.640231856289,26.07572,24.91343,23.55924,22.67697,22.18726
133.045131929848,11.7199792361183,23.5805,23.57244,22.04171,22.74229,21.64082
133.045171067727,11.7200189198581,23.53023,22.87753,22.23054,21.96688,21.91531
133.045231920339,11.7199173489547,21.76129,20.80996,20.99344,20.92302,20.17082
133.045237614741,11.8015033262437,25.14684,25.48295,23.97541,22.50801,22.03081
133.045338617102,11.758892647006,24.26521,24.80232,23.20746,21.9262,23.01939
133.040844877369,11.9045837494695,25.38548,23.90125,22.44494,22.99441,22.49199
133.040954798225,11.6411369575609,24.8959,22.10065,20.92362,20.32601,20.11378
133.040965601888,11.64112441325,23.02027,22.3765,21.10491,20.74607,20.44093
133.040967733198,11.8238184284129,26.02432,23.66156,22.25872,20.88622,19.95783
133.040972747182,12.0058433356215,23.40672,21.30913,19.78399,18.8414,18.4211
133.04098333578,12.0058272416385,24.46168,21.26928,19.73035,18.86668,18.48528
133.040988822512,11.8238531385643,25.6508,23.73094,22.3004,20.87325,20.02845
133.040988977228,11.6411508139264,23.1567,22.15468,21.04292,20.74671,20.37746
133.041004626218,11.8238403695364,26.20723,24.24496,22.34038,21.01635,19.98892
133.04100934594,11.6666602285052,22.57679,20.61597,19.21909,18.17439,17.62901
133.041015275648,11.6666583756361,23.34264,20.65748,19.16201,18.14708,17.61777
133.041018958479,11.6666588113033,23.06634,20.64489,19.20232,18.19326,17.63253
133.041163129552,11.7385416354761,24.9426,23.78006,24.7531,21.92134,22.53476
133.0411763367,11.7505750533805,23.57858,25.23081,23.80003,21.9243,21.99382
133.04121747362,11.6354005223956,22.74569,21.00595,19.78691,19.30497,18.98513
133.041222714325,11.6354035083138,23.43975,20.99362,19.74462,19.3069,19.03547
133.041224371721,11.6367030890364,19.96228,18.17756,17.53179,17.30578,17.16705
133.041227632018,11.6366947877118,19.99423,18.17537,17.51292,17.28334,17.16251
133.041237888785,11.9553844410074,23.73874,23.32941,22.55493,22.55256,21.12522
133.041281993386,11.8549567006856,24.04968,22.92302,21.58816,20.42476,19.73733
133.041304279011,11.8549500597578,24.67994,23.26242,21.46929,20.41497,19.58248
133.041319598856,11.8549781777554,25.93777,23.10373,21.6555,20.4475,19.90328
132.959659697028,11.8155470861783,23.15986,21.74294,19.52806,18.90001,18.43488
132.959663447398,11.8155361169557,24.63493,25.11421,19.71831,19.11477,19.16048
132.959664374409,11.7623600341955,24.27451,24.82725,22.1441,20.43745,19.89637
132.959678908756,11.8155533723464,24.85969,21.90378,19.72367,19.11834,18.6415
132.959694319209,11.7623319432077,23.99227,22.93711,22.92354,21.27107,19.81655
132.95970481831,11.6220375218378,24.56178,23.63607,22.92509,21.94808,21.6552
132.959865782911,11.6220971492584,25.76599,24.70341,22.36574,21.88101,21.74426
132.959887588173,11.7416789545053,25.45919,22.99533,22.39194,22.67164,22.34767
132.959930570028,11.7416800024492,24.22159,22.43404,22.35107,21.89235,21.78627
132.959999655602,11.9747638251949,25.1979,20.89572,19.66595,18.9473,18.60958
132.96000629462,11.9747565991586,22.6414,21.00805,19.60997,19.00478,18.59333
132.960013588657,11.7663119889731,24.23047,26.01219,15.93776,15.7277,23.21214
132.960077971637,11.7789982966306,22.68887,25.78618,23.78594,24.15789,23.01605
132.960089084771,11.713503664765,22.94556,21.65639,20.44114,19.96307,19.521
132.960089593929,11.7247039258005,24.3522,24.17966,22.65167,22.13476,22.311
132.96009167178,11.7134912675448,22.51522,21.33662,20.2334,19.7485,19.40516
132.960100775534,11.7135000057208,22.86743,21.57324,20.26682,19.8563,19.38437
132.960130768072,11.7246764159632,22.53852,24.11551,22.44225,21.95922,23.28735
132.960141815789,11.6661492059503,22.73627,21.52549,20.29088,19.72669,19.53002
132.960198818909,11.6662580102389,24.52391,21.78905,20.38502,19.82373,19.41807
132.960213849546,11.666241661746,24.66969,21.71951,20.55058,20.03,19.7289
132.960278564147,11.6636931741637,20.50121,19.11743,18.5779,18.39212,18.30188
132.960283033888,11.663712678453,20.45135,19.13443,18.60172,18.4649,18.32456
132.960288815816,11.6637039458707,20.63777,19.10969,18.60518,18.40524,18.41744
132.960386877601,11.7820409006415,22.10695,27.58136,20.6884,20.77017,20.11394
132.960419086288,11.782033028279,24.1964,23.8317,22.01934,21.55593,21.07064
132.960446735244,11.7873719502687,23.41405,23.36609,21.78029,20.9111,20.59892
132.960469386899,11.7874184850719,25.17848,22.71861,21.29896,20.61367,20.44839
132.960472916749,11.838296310113,24.24969,23.23531,21.44817,20.23347,19.56268
132.960489248651,11.8382959143073,24.76127,22.88581,21.34949,20.1867,19.68402
132.960512800612,11.7874433397515,20.92884,22.23344,19.89629,20.50334,19.45515
132.960571181293,11.8382893151494,25.3566,23.94715,21.67907,20.39798,19.60362
132.960637650968,11.7642839248298,25.90901,22.84931,24.79426,24.37563,19.79928
132.960729310062,11.687489610715,25.94506,22.60013,21.55253,20.3666,19.95377
132.960732371332,11.6875015756967,23.67929,22.70932,21.28146,20.30596,19.77692
132.960748367588,11.6875021621092,23.29849,22.87107,21.4614,20.59457,19.82172
132.960819986029,11.752459108229,22.26032,21.15607,20.70016,20.44925,20.21978
132.960830381055,11.752451571625,22.13761,21.19819,20.90179,20.61437,20.77002
132.960844383647,11.6128366668046,24.51839,25.09884,24.83175,22.40928,21.90992
132.960851751213,11.763355126427,24.55291,25.17409,24.80203,22.2456,20.79005
132.960867692389,11.7524775977535,22.7977,21.47761,20.97803,20.43623,21.30825
132.961066521217,11.7368186171529,25.17143,22.77701,20.96465,20.6161,19.89558
132.961075880403,11.7367958468888,23.7129,21.44133,20.04555,19.67419,19.22098
132.961078056808,11.7368028329849,21.88822,22.50681,21.16813,20.3794,20.36761
132.961195540077,11.7683229703483,24.3206,25.11437,21.24473,20.79987,21.79494
133.041490826381,11.6725219591142,24.65261,23.23101,22.39252,21.92799,21.27591
133.041633190347,11.7337755727054,23.83206,22.06707,22.67356,21.53288,21.39892
133.041650647135,11.7901966178832,20.73559,18.21029,16.9411,16.46448,16.18736
133.0416546657,11.7901987648863,20.77045,18.18257,16.94617,16.46302,16.19598
133.041658112767,11.7901934075431,20.73983,18.1989,16.94275,16.45885,16.17331
133.041682804424,11.7531287706181,19.53661,17.62676,16.86403,16.60881,16.48206
133.041686294027,11.7531224176742,19.49138,17.60909,16.86987,16.6184,16.4701
133.041689616168,11.7531289086504,19.535,17.59514,16.86823,16.60596,16.44733
133.041726908716,11.6410678321297,24.83254,22.20252,20.63286,19.75756,19.32653
133.041757295472,11.6410729518189,24.70021,23.67347,20.31095,19.23765,18.69948
133.041817003874,11.9246813120237,20.51567,18.1255,16.63849,15.31337,14.59546
133.04182698583,11.9246783981623,20.71123,18.10546,16.62084,15.30273,14.56885
133.041860502753,11.6515286090552,24.98792,22.74903,20.89326,20.14423,19.66632
133.041863812191,11.6514409562032,25.97717,22.73511,20.74749,20.01212,19.64305
133.041868626924,11.6514632666644,26.29241,22.15558,20.50352,19.72209,19.1281
133.041873082875,11.8434793824951,26.06133,24.6599,22.10824,20.64772,19.69534
133.041878056867,11.8434584043903,23.34587,24.7519,22.16516,20.61908,19.84191
133.041883052519,11.8435999172981,23.96321,24.43477,21.97393,20.68832,19.51255
133.041944636549,11.8501573719956,23.47743,23.53182,21.7685,21.14095,20.36539
133.041998530557,11.8501621948588,23.37499,23.03545,21.49513,20.96037,20.31896
133.042033157007,11.850273924635,23.38483,24.13684,21.4939,21.15663,20.3582
133.042113049012,11.8063377239946,24.67424,22.1222,21.3861,21.33268,22.81913
133.042137298238,11.7599061477083,25.23385,25.21445,24.27641,22.35507,21.52916
133.042174551324,11.8185958646373,22.4624,26.14911,25.14014,25.02488,23.29212
133.042209393624,11.6669644428361,24.33057,21.74924,19.76355,19.10193,18.68313
133.04221374702,11.666964981584,22.87265,21.58552,19.66569,19.08061,18.664
133.042222805111,11.6669828859949,24.11504,21.57343,19.63727,19.12976,18.66598
133.042309686771,11.7321121435931,28.35515,16.85725,18.34911,16.34851,25.9663
133.042310920382,11.7597447396177,25.21717,25.1799,24.5427,21.67159,22.26495
133.042349656561,11.7301132684662,27.67599,25.25508,26.08236,19.52381,19.09235
133.042372893293,11.6895916175029,23.57671,24.20619,22.29448,21.86436,21.07225
133.042450366997,11.6427187418666,23.50457,22.35218,21.75995,21.63786,21.46445
133.042458010525,11.7302623545907,24.88658,23.38709,21.80725,20.6037,22.31651
133.04247313096,11.8420739983592,24.94279,23.49269,22.23731,20.85924,20.25107
133.042477727027,11.8421014787303,24.62066,24.40976,22.08704,20.97223,20.26241
133.042491268679,11.6427943640817,24.35182,22.27272,21.49995,21.40647,21.63632
133.042495973704,11.7301261941498,24.56605,22.00714,22.18888,20.41009,21.64728
133.042501617852,11.6427103232211,23.60471,22.47108,21.72812,21.40328,21.29408
133.042573036866,11.9961552425595,23.78276,24.12004,23.29642,21.6105,20.98049
133.042612442626,11.7672831451583,22.88747,23.52653,22.2124,22.07071,21.47881
133.042623366681,11.796799797376,25.3015,24.64786,23.56614,22.18508,22.31483
133.042627057345,11.9306123166385,23.92089,22.65178,21.30461,20.94055,20.69424
133.042654953355,11.9961548992688,25.37447,24.28769,23.47864,21.78057,21.386
133.042658814447,11.7408180731606,23.99309,23.23186,24.80202,21.65177,21.60257
133.04280875323,11.7342610440024,24.63466,20.36008,21.03649,21.23299,22.82691
133.042832339263,11.6529072311925,25.09592,23.94089,23.44667,22.3896,21.99157
133.042838095512,11.8207214837736,22.43495,20.6247,19.08757,18.0779,17.53072
133.042846519955,11.7401187795969,23.90436,23.10982,22.54999,21.44665,21.83419
133.042849479148,11.8207194787431,22.59475,20.49106,19.04965,18.09861,17.50304
133.042851373123,11.8207259381334,22.83169,20.52224,19.07908,18.11188,17.54045
133.04292388312,11.6374170829358,24.55549,25.40794,23.52652,22.14907,21.05787
133.042951883509,11.7397222865519,24.07093,23.4392,21.61814,21.62543,22.4696
133.043015082444,11.7590954667703,24.05004,24.67302,22.36012,23.22847,22.41052
133.043032198304,11.8619313626122,23.71282,24.4254,23.00769,21.13298,20.669
133.043057618311,11.7420503451849,24.99109,23.41169,25.04329,22.74222,23.01507
133.043079303711,11.6640646002395,23.6839,22.43382,21.17073,20.87868,20.38718
133.043081825699,11.6641171557448,24.40126,22.72719,21.26483,20.85305,20.51423
133.043088659071,11.8619695381246,23.3117,25.47638,22.41845,21.07561,20.60994
133.043130818775,11.6641041021585,23.90733,22.74214,21.2077,21.02738,20.52935
133.0431540903,11.8954366837544,25.88345,22.51681,21.19913,20.79841,20.78168
133.043193739264,11.8954883697073,23.92332,22.63289,21.36613,20.60815,20.35435
133.043229423864,11.7226749492698,24.4214,22.85993,22.1008,22.47153,22.70836
133.043261637115,11.9476572452482,23.96271,21.7648,21.21748,20.91947,20.94306
133.043279351191,11.8989852744604,24.63319,22.0635,20.5836,19.85233,19.3239
133.043280410864,11.8989749145147,24.59311,22.18911,20.56646,19.78183,19.24424
133.043288953163,11.9476829221604,23.27553,22.08727,21.41276,21.32103,20.42519
133.043303125635,11.7998773710799,22.65034,22.32121,21.59077,21.47306,21.45601
133.043340063662,11.7998960848887,23.04239,22.74193,21.62358,21.25738,21.16017
133.053058368241,11.834546917106,25.21994,25.74248,24.78382,21.91704,22.84754
133.053173727782,11.7601380416707,26.34524,26.28615,22.79584,21.22337,20.79658
133.053250633143,11.7601133860031,23.91433,24.02873,22.62202,21.42114,20.85027
133.053251222198,11.7600470684191,23.22405,25.39347,23.4203,21.39861,20.51543
133.053368107862,12.0051673669304,22.14336,21.27673,20.76073,20.51844,21.09719
133.05337743514,12.0051708417424,22.31771,21.19959,20.74576,20.55154,20.5642
133.053427252074,11.990544752636,23.32407,21.0883,19.65736,18.96296,18.61421
133.053431853362,11.9905466177096,23.67309,21.09705,19.67251,18.97051,18.56947
133.053432483301,11.8010328374775,24.92424,25.64798,23.5656,22.0395,21.12616
133.053459890667,11.931850791363,24.57127,23.543,22.03712,20.54839,19.56717
133.053466923557,11.931820243555,23.80852,23.34122,21.92333,20.43435,19.61456
133.053484691915,11.8892756237603,24.40063,24.81834,23.43634,21.72891,20.99734
133.053556535827,11.8892844719463,25.36627,24.76451,23.35735,21.97901,21.39543
133.053565925531,11.6728400313495,24.56975,24.43685,22.39932,22.00977,22.0845
133.05356617088,11.6729468712292,23.93643,23.29692,22.39686,21.67642,21.50968
133.053626898492,11.7938496401825,25.36114,23.26172,22.05191,20.83776,20.10115
133.05363666248,11.8802956197065,23.35412,22.30787,21.03384,19.84459,19.17411
133.05363845013,11.8504196407177,21.94735,20.54807,20.29674,20.22191,20.09774
133.053644185248,11.8504066518331,21.42006,20.54876,20.26998,20.18108,20.17566
133.053644647271,11.8504109465562,21.36283,20.58591,20.21368,20.27371,20.41261
133.048349660572,11.817836980093,23.35108,22.6782,20.64089,20.26823,19.80136
133.048402882971,11.8178268152725,24.89718,22.24505,20.61897,19.9395,19.27863
133.048425678643,12.0114761295408,22.77068,21.39666,21.07232,20.7421,21.48831
133.048446658554,12.0114807504381,22.27178,21.24153,21.0191,20.72962,20.9415
133.048454158446,11.9263382189364,23.21502,21.94934,20.67054,19.98827,19.59467
133.048475038555,11.9263089366695,22.28518,22.23032,20.7342,20.2477,19.96395
133.04855957939,11.7867889073375,24.63891,22.53333,21.44943,20.97306,20.35794
133.048565560747,11.7867792892053,25.89526,22.49488,21.43244,20.8512,20.61858
133.048571975808,11.7783258568598,25.3526,23.11326,21.85154,20.34736,19.61769
133.048596110119,11.7783318252159,23.86609,23.43807,21.82262,20.43787,19.5148
133.048596938504,11.7868112577333,24.79119,22.54181,21.32907,21.19897,20.71386
133.048602237139,11.7784185581304,24.07095,23.96074,21.69354,20.26452,19.48569
133.048639682661,11.7718339024893,25.79702,22.65689,21.35972,21.83733,21.01947
133.048644752704,11.7718425720983,23.25156,22.26478,21.37683,21.28786,20.6573
133.048655394718,11.7717723801151,22.90013,22.08855,21.40338,21.50813,20.9544
133.04871696078,11.9046789456016,24.12714,21.19188,19.74081,18.81556,18.33729
133.048729869865,11.904681636377,23.40396,21.26391,19.70156,18.81939,18.23037
133.048759031361,11.7559249825348,23.95729,24.64709,22.12901,22.4313,22.23225
133.048790394014,11.8506067755352,22.994,23.08832,21.91738,21.46713,21.14479
133.048799607568,11.8505680117842,23.79299,22.64433,21.35413,21.21553,20.41089
133.048805834947,11.7438217027867,21.98795,21.40784,20.86301,21.08358,20.39527
133.04883570448,11.8505881806759,25.63189,22.56528,21.50216,21.4031,21.05201
133.048864525501,11.9440586150859,24.7728,23.99193,22.59479,21.49733,21.41587
133.048927691901,11.743872556389,21.50654,21.23215,20.33109,20.19543,19.95605
133.048928402458,11.7438418444378,24.70435,22.41918,21.92239,21.06317,23.32032
133.048987966961,11.944070586459,25.05449,24.35189,22.28722,21.47814,20.78302
133.049062127652,11.8742790355219,25.51048,22.53329,20.78737,20.257,21.64406
133.049066551541,12.0001507805324,22.63454,22.25381,22.15361,21.89708,21.02458
133.049102071144,11.7283071049833,24.90257,23.68131,24.86966,23.68184,23.49536
133.049117806552,11.753853243027,24.97934,24.44071,22.5923,22.40726,22.39739
133.049137464017,12.0001834303728,24.11161,21.79224,21.42606,21.1473,22.52629
133.049266462682,11.9976821799848,15.98236,14.81963,14.43181,14.31753,14.27336
133.049271064661,11.9976706002471,15.99354,14.8142,14.44002,14.3024,14.27081
133.049322113496,11.6639261886119,23.63786,24.46524,22.94788,23.10311,22.56761
133.049327127711,11.9810024274988,25.78295,24.24336,22.04967,21.72856,21.56523
133.049367503698,11.981025225164,24.27885,22.90257,22.03124,21.97665,21.77215
133.049395433727,11.8858372881122,23.69083,22.34608,20.57884,20.01117,19.61571
133.049403277729,11.8858380635098,25.76867,22.38326,20.62019,20.057,19.60986
133.049423128376,11.7364838385562,23.53123,22.21945,21.13137,21.62422,21.90582
133.049428719465,11.9623434666567,25.94897,23.62554,22.1179,21.71137,20.87996
133.049458953498,11.9622845076084,24.37819,23.55626,22.06215,21.41774,21.85191
133.065192927852,11.6818834616824,25.57521,25.98897,24.12636,20.85907,20.8942
133.065252608896,11.6819004372147,24.34985,25.05993,23.01168,21.53545,20.85061
133.065272667113,11.6781893564867,23.50374,22.07393,21.62372,21.25778,21.2058
133.065280916275,11.6781889030047,22.91651,22.10845,21.56654,21.38756,21.60131
133.065296376738,11.6782025554745,23.14544,22.14452,21.54629,21.42274,21.33305
133.065297832271,11.6516179828974,25.23422,23.03371,21.66194,21.23321,21.67835
133.065304657967,11.6515019345733,24.96382,23.60743,22.75454,21.88127,22.00241
133.065320076251,11.6516493838542,24.75653,22.99469,22.58867,21.60183,21.41527
133.065331702552,11.9296439009474,19.84346,18.27021,17.42639,16.96356,16.67353
133.06534451947,11.9296779375812,19.76014,18.35493,17.51337,17.00947,16.71752
133.065389299932,11.8800326389716,25.44947,24.39783,23.62942,22.26499,22.93884
133.065415910141,11.7158721864752,24.19949,22.22131,21.2958,20.90465,20.74588
133.065425060738,11.8365238561911,25.95051,25.39242,22.25387,21.46987,20.51753
133.0654373349,11.7157990173357,23.9485,22.69299,21.68645,21.47338,21.33303
133.065464551619,11.8551759004074,23.71071,23.0618,21.48699,21.70098,21.1033
133.065481521565,11.715822257279,23.81036,23.28833,22.46294,21.83532,22.28291
133.065517804144,11.8365251956047,24.7418,23.58869,22.22423,21.27655,20.64686
133.065525863487,11.8365196369413,23.3876,24.57755,22.35569,21.34284,20.88996
133.065586259328,11.9532518860767,25.60688,22.64173,22.73006,21.96561,22.87511
133.065587723133,11.9571469096756,22.61854,20.73201,19.93956,19.68692,19.59537
133.065595864553,11.9571556312949,22.97205,20.65387,19.93636,19.64379,19.40604
133.065654247939,11.7178189682535,19.92162,18.44243,17.86503,17.67425,17.58619
133.065665380698,11.6733895465247,25.85918,24.34824,22.63092,22.13338,21.45284
133.065666350958,11.7178248809773,19.91283,18.44349,17.89697,17.68106,17.57345
133.065667891081,11.7178252563335,19.83268,18.4474,17.89529,17.69827,17.62807
133.065696326603,11.9533980034447,23.69056,23.01961,23.10463,22.70965,21.65462
133.065742731972,12.006850253731,26.0327,24.1106,23.0783,21.38035,20.56041
133.065802743564,12.0068871485856,25.85263,24.36964,22.40926,21.50152,20.63877
133.065825956295,11.8580397014426,25.28371,23.29371,22.19534,22.08426,22.1802
133.050465627436,11.8939344766085,17.84318,16.14221,15.50077,15.28393,15.18976
133.050726545834,11.7759241998594,23.59317,22.53786,21.65514,20.87142,20.57742
133.050729929761,11.7759313168203,24.98674,22.84169,21.36734,20.74601,20.35132
133.050734312413,11.7759343299658,25.15688,22.92258,21.41021,20.72847,20.28017
133.050826008523,11.9947720546103,24.04018,23.64279,23.7365,22.99473,23.21703
133.050877152379,11.8299793339663,24.90955,24.18729,23.72134,22.50948,22.21504
133.050923551541,12.0074892590188,22.81341,22.0759,21.55359,21.47665,21.29451
133.050929105941,11.7883065754655,25.3348,23.55729,21.52998,20.72407,20.23432
133.050942053897,11.7882978430513,25.61093,23.38822,21.68288,20.55229,20.03139
133.050946761761,11.8428654258356,23.39035,22.80162,22.04976,21.66469,21.30369
133.050952516386,11.8428723202567,23.11358,23.09351,22.00241,21.85247,21.9109
133.050952639037,12.0074273719503,22.76157,22.47515,21.98677,21.5349,20.96499
133.05095405419,11.7883038540311,25.1399,23.26402,21.57153,20.76244,20.37557
133.051050256239,11.745794656951,24.6907,23.07086,22.71653,21.53096,20.96416
133.051094223882,11.7502493612601,23.86117,26.18218,24.7756,24.24155,21.24646
133.051098449622,11.8213363463685,23.74573,23.11109,21.95702,21.50639,21.08209
